Id,reference
326,14.713894
327,13.897435
328,16.546318
329,14.637947
330,13.253396
331,15.799334
332,8.312797
333,18.009334
334,9.392479
335,8.862719
336,9.109173
337,11.116294
338,11.486916
339,12.933339
340,19.108722
341,11.167398
342,13.415302
343,12.199097
344,8.394412
345,12.954819
346,18.97092
347,10.998754
348,10.537843
349,12.979644
350,14.126981
351,13.360428
352,12.896495
353,13.896209
354,12.810122
355,20.685913
356,21.210755
357,13.997246
358,10.5153
359,10.465415
360,17.341679
361,19.663128
362,20.54304
363,22.804271
364,20.268283
365,10.66644
366,10.167041
367,13.793043
368,10.674375
369,13.760405
370,10.771612
371,23.268359
372,13.171935
373,23.393101
374,24.114069
375,10.98904
376,15.286993
377,12.785242
378,13.336423
379,8.693377
380,16.005355
381,13.308038
382,14.07764
383,13.172772
384,13.126945
385,18.824313
386,9.252214
387,23.301316
388,13.8362
389,21.812082
390,8.931914
391,9.060699
392,8.934969
393,8.355735
394,8.367499
395,8.254955
396,7.485163
397,7.193436
398,7.768061
399,7.577268
400,7.334603
401,5.890938
402,5.610908
403,8.114216
404,28.438348
405,8.227958
406,3.353274
407,17.166068
408,18.194339
409,4.929336
410,4.515827
411,20.475188
412,20.481754
413,25.955312
414,24.909051
415,20.343599
416,21.373035
417,18.854072
418,20.412451
419,19.499009
420,19.879278
421,22.264401
422,3.12588
423,3.210964
424,4.528486
425,4.096042
426,-6.57861
427,-7.737213
428,-4.780318
429,-4.064512
430,-2.430723
431,-0.882371
432,1.339705
433,22.288757
434,20.035806
435,19.363179
436,24.166796
437,17.048344
438,20.340494
439,25.341504
440,19.446462
441,20.194138
442,24.124865
443,26.489369
444,18.033575
445,21.853842
446,17.336948
447,22.437295
448,27.364757
449,20.433369
450,23.523369
451,18.750764
452,18.060805
453,22.587458
454,27.82116
455,28.824454
456,27.038385
457,27.42797
458,22.878252
459,22.587199
460,23.650497
461,22.904878
462,21.556083
463,21.730336
464,25.906832
465,22.243582
466,17.999935
467,17.340275
468,19.138668
469,33.083621
470,20.122913
471,17.38454
472,31.952686
473,31.967553
474,31.310033
475,20.566034
476,31.011766
477,31.002725
478,30.729409
479,31.468689
480,31.012234
481,28.789248
482,29.016937
483,30.402416
484,35.62305
485,29.490643
486,29.13496
487,30.72914
488,37.450682
489,39.049045
490,29.34822
491,36.788586
492,21.455585
493,37.37908
494,36.74572
495,29.440472
496,28.64214
497,31.219125
498,33.506879
499,35.160464
500,35.733436
501,21.3774
502,35.027119
503,19.682546
504,19.01265
505,19.791415
506,20.044332
507,18.393716
508,17.470917
509,15.731672
510,14.100995
511,13.256946
512,34.765568
513,33.504224
514,31.016451
515,26.735485
516,23.999853
517,39.137037
518,9.838204
519,0.588382
520,9.793901
521,43.916236
522,24.854538
523,30.722216
524,33.140867
525,39.09048
526,25.710182
527,-7.884954
528,9.22069
529,51.995466
530,37.946681
531,32.22016
532,38.099666
533,-9.319429
534,-5.012
535,24.363748
536,1.223316
537,10.370758
538,15.000214
539,41.047267
540,27.580496
541,42.535236
542,38.268876
543,4.384935
544,-1.451494
545,-0.246774
546,52.214896
547,25.263176
548,34.371371
549,8.214783
550,-1.080531
551,12.714079
552,3.168194
553,32.974112
554,10.422296
555,0.972319
556,32.924669
557,33.773211
558,34.311171
559,35.541604
560,10.172049
561,41.976056
562,29.497523
563,26.343068
564,39.281526
565,27.763206
566,53.326363
567,38.568311
568,9.34593
569,38.999274
570,35.435747
571,28.269542
572,4.676652
573,42.567191
574,42.553016
575,37.572731
576,8.190869
577,6.635215
578,53.268925
579,6.867485
580,56.296535
581,36.515565
582,30.492998
583,47.850831
584,24.591817
585,47.371445
586,29.411853
587,17.515119
588,27.764176
589,15.328056
590,26.243484
591,18.879801
592,15.95177
593,17.697387
594,18.837951
595,15.853202
596,14.297814
597,17.964772
598,18.001767
599,14.896253
600,11.747288
601,16.986079
602,11.69605
603,19.230783
604,9.749755
605,9.774491
606,11.550851
607,18.215043
608,18.086339
609,8.207261
610,8.42174
611,10.606984
612,17.22979
613,9.881557
614,18.582379
615,18.163181
616,10.213121
617,8.484446
618,18.010579
619,20.631775
620,34.582602
621,31.970412
622,30.215749
623,30.952283
624,29.348813
625,29.940552
626,18.502248
627,30.982185
628,40.481931
629,14.466603
630,31.547099
631,34.009285
632,44.328259
633,18.801349
634,19.877954
635,20.019509
636,44.208878
637,12.631381
638,44.581238
639,27.530796
640,46.069572
641,44.177015
642,13.009539
643,41.118521
644,29.948635
645,31.031988
646,23.871389
647,18.171211
648,15.869403
649,41.839267
650,46.046883
651,21.684357
652,27.213357
653,28.144687
654,34.012146
655,38.853329
656,47.556039
657,47.964215
658,19.078745
659,41.992521
660,21.164767
661,53.639806
662,22.371109
663,25.7047
664,32.098205
665,19.07066
666,18.795643
667,51.945325
668,19.008109
669,49.191245
670,19.321418
671,29.441988
672,27.885754
673,20.013959
674,24.88813
675,21.0864
676,30.713042
677,19.436337
678,22.338242
679,20.594181
680,27.59892
681,18.962634
682,30.487334
683,51.557841
684,52.068103
685,48.584707
686,61.247877
687,59.384387
688,29.220881
689,30.645986
690,50.377615
691,15.936634
692,61.552914
693,63.292356
694,53.623587
695,16.372165
696,15.672171
697,52.527057
698,63.091651
699,61.08759
700,51.035656
701,64.347462
702,6.492024
703,57.955052
704,56.921049
705,60.34162
706,24.115402
707,56.734015
708,16.5846
709,58.416707
710,65.168169
711,56.872904
712,5.507701
713,58.472238
714,27.068059
715,18.209437
716,57.139741
717,16.677774
718,33.355589
719,58.944543
720,50.994079
721,50.694233
722,62.40275
723,26.077233
724,28.954864
725,51.036523
726,50.198345
727,14.26373
728,61.428907
729,32.996663
730,25.03239
731,49.017239
732,59.269588
733,56.88782
734,61.443374
735,62.023287
736,62.086129
737,63.8818
738,10.641186
739,54.918137
740,55.969318
741,21.135598
742,18.975905
743,57.667039
744,62.489297
745,58.41337
746,61.622484
747,60.705499
748,62.184081
749,61.963027
750,61.144255
751,59.510616
752,60.234747
753,20.283411
754,34.068118
755,22.652849
756,58.555114
757,30.733136
758,57.785786
759,24.223685
760,57.899589
761,21.512236
762,9.522096
763,47.929036
764,53.567543
765,29.172078
766,50.031648
767,33.289031
768,47.721824
769,54.677489
770,20.389059
771,50.850595
772,21.182165
773,18.674186
774,19.356944
775,56.279458
776,27.227874
777,33.362695
778,30.382203
779,9.57196
780,35.958403
781,7.186996
782,31.655677
783,7.418043
784,33.109354
785,6.894123
786,31.630267
787,7.271624
788,10.682729
789,10.905545
790,10.81865
791,10.545144
792,7.806439
793,7.646526
794,34.327637
795,21.685985
796,7.135619
797,34.663194
798,7.48895
799,3.078611
800,20.497152
801,34.289244
802,29.214477
803,30.025497
804,34.389378
805,30.526715
806,20.346289
807,29.775863
808,34.73655
809,1.551225
810,38.117186
811,18.053321
812,38.925282
813,14.215712
814,36.900638
815,36.418827
816,0.78949
817,19.900634
818,-1.18924
819,14.824857
820,19.306959
821,9.556038
822,12.189199
823,17.913263
824,-0.88293
825,7.896408
826,9.141818
827,20.940438
828,10.505794
829,8.582737
830,22.992976
831,-2.22492
832,21.631655
833,-0.699943
834,11.318161
835,0.985826
836,0.91594
837,-3.855176
838,-0.959892
839,-6.59706
840,-7.870439
841,-4.780805
842,-6.466908
843,-8.616401
844,-11.421737
845,27.663069
846,22.723019
847,22.603658
848,25.85765
849,29.950218
850,26.977312
851,28.711243
852,28.429995
853,27.492012
854,26.424148
855,27.203334
856,18.419936
857,26.702157
858,29.304253
859,23.142357
860,27.006743
861,22.627731
862,28.383223
863,19.295115
864,17.738784
865,25.505089
866,24.098942
867,26.882141
868,21.258007
869,27.197238
870,24.179525
871,25.486727
872,26.176954
873,28.368149
874,27.937494
875,29.377408
876,26.842912
877,27.798884
878,26.983002
879,28.067762
880,26.964813
881,24.869652
882,26.290019
883,29.493445
884,27.925607
885,28.74795
886,26.013731
887,24.162382
888,27.174295
889,28.296677
890,28.865986
891,25.257442
892,23.419454
893,29.13089
894,23.621316
895,24.023909
896,22.785595
897,20.792409
898,20.031799
899,27.20003
900,19.033771
901,22.446081
902,27.266388
903,27.264988
904,26.446077
905,23.239728
906,25.485955
907,23.027807
908,26.906883
909,38.02782
910,38.378405
911,40.903631
912,38.074973
913,30.37611
914,40.645321
915,51.001311
916,58.025106
917,56.714966
918,29.303612
919,30.379407
920,30.610156
921,29.025481
922,63.668265
923,66.955064
924,57.030152
925,51.826441
926,11.191425
927,13.134588
928,26.969995
929,37.041801
930,53.329853
931,43.180004
932,31.872483
933,35.656116
934,42.745983
935,43.367257
936,50.44169
937,52.379366
938,53.128077
939,53.93177
940,46.080671
941,43.752647
942,43.529068
943,65.362948
944,26.494639
945,27.015261
946,48.132745
947,48.871529
948,-6.815508
949,40.642307
950,42.124647
951,31.736936
952,27.617414
953,16.842192
954,29.395456
955,-4.535065
956,53.686932
957,68.227177
958,27.583834
959,26.445716
960,15.247558
961,69.320001
962,52.631165
963,48.794523
964,8.936793
965,61.227004
966,53.047666
967,44.697425
968,46.202915
969,68.777436
970,-0.127815
971,-3.863349
972,50.606722
973,53.349038
974,10.641017
975,70.085701
976,-4.024195
977,62.216869
978,65.957746
979,51.53469
980,68.959349
981,-1.9413
982,-2.002341
983,4.814961
984,64.351132
985,5.380937
986,1.489185
987,-0.411293
988,8.845458
989,8.851858
990,11.077061
991,4.234467
992,9.716455
993,11.263701
994,11.041564
995,5.229838
996,9.414958
997,12.871526
998,6.638858
999,4.860632
1000,27.366915
1001,29.827169
1002,30.553802
1003,25.040672
1004,19.543366
1005,26.284238
1006,25.287809
1007,22.092353
1008,20.510833
1009,21.082843
1010,12.117681
1011,15.015589
1012,16.133108
1013,17.511901
1014,26.30881
1015,10.463033
1016,10.419097
1017,11.428528
1018,11.595332
1019,29.628404
1020,30.562337
1021,29.547659
1022,15.177195
1023,28.703468
1024,11.216226
1025,19.195039
1026,14.097953
1027,16.220458
1028,15.465141
1029,12.50824
1030,19.186837
1031,16.525485
1032,24.732768
1033,12.443712
1034,23.412967
1035,17.835161
1036,23.845072
1037,23.322476
1038,20.149026
1039,26.929578
1040,12.320057
1041,24.256798
1042,26.10968
1043,12.522156
1044,15.922448
1045,22.888823
1046,18.133003
1047,24.906026
1048,21.227162
1049,14.95412
1050,17.602301
1051,18.288209
1052,14.670999
1053,19.11412
1054,16.544774
1055,11.230827
1056,21.30408
1057,19.653723
1058,16.712009
1059,11.353353
1060,17.68804
1061,15.234556
1062,17.211984
1063,17.658061
1064,13.941035
1065,21.781462
1066,16.526274
1067,18.442696
1068,21.751209
1069,16.889386
1070,13.903462
1071,13.524338
1072,19.761578
1073,22.663185
1074,14.187221
1075,16.602602
1076,13.94598
1077,14.496862
1078,17.26891
1079,21.971522
1080,15.285413
1081,17.171877
1082,22.982241
1083,22.114743
1084,23.960002
1085,24.45694
1086,22.973552
1087,19.726989
1088,14.028073
1089,17.982036
1090,10.402491
1091,10.183642
1092,8.324621
1093,12.173654
1094,7.423555
1095,4.995809
1096,4.952898
1097,4.014212
1098,3.964072
1099,54.059831
1100,54.313622
1101,9.369736
1102,55.381868
1103,7.68723
1104,7.664127
1105,12.913873
1106,8.195973
1107,6.868495
1108,7.164798
1109,9.497451
1110,5.555454
1111,6.916865
1112,7.947496
1113,51.483567
1114,40.254794
1115,21.225063
1116,10.837154
1117,6.495737
1118,47.821965
1119,20.483694
1120,8.164629
1121,6.991277
1122,12.891519
1123,42.326223
1124,20.329674
1125,16.692921
1126,12.652364
1127,23.354093
1128,40.607203
1129,51.409293
1130,22.299581
1131,11.304724
1132,21.467775
1133,52.596841
1134,51.81759
1135,51.917797
1136,41.183752
1137,20.034485
1138,-0.315527
1139,54.230418
1140,10.624613
1141,42.951988
1142,0.600021
1143,42.045997
1144,19.548236
1145,17.739784
1146,40.783683
1147,9.974372
1148,0.614868
1149,13.370649
1150,18.764
1151,18.150433
1152,27.998592
1153,52.244202
1154,15.364732
1155,0.623885
1156,9.075225
1157,49.256511
1158,52.048986
1159,20.258465
1160,16.918604
1161,43.486115
1162,40.709118
1163,24.84642
1164,12.970077
1165,19.727823
1166,20.03475
1167,1.356154
1168,47.899179
1169,20.996899
1170,22.600986
1171,55.879112
1172,56.502072
1173,25.298612
1174,42.662923
1175,10.337593
1176,44.281918
1177,11.64704
1178,21.487075
1179,14.018447
1180,14.199498
1181,47.229068
1182,48.911686
1183,0.727642
1184,11.66141
1185,23.865048
1186,47.022057
1187,45.150236
1188,24.868566
1189,23.488493
1190,55.176978
1191,2.814209
1192,25.225174
1193,56.282682
1194,47.67382
1195,55.658306
1196,54.569495
1197,50.239453
1198,3.528391
1199,8.604645
1200,54.211421
1201,44.995532
1202,7.034786
1203,51.826483
1204,52.242814
1205,23.023061
1206,54.41364
1207,24.996551
1208,21.715145
1209,50.129444
1210,48.264212
1211,23.064324
1212,10.562908
1213,22.009485
1214,11.931595
1215,13.643255
1216,10.355838
1217,46.751006
1218,53.914758
1219,54.442631
1220,52.005249
1221,50.087918
1222,45.728027
1223,52.691968
1224,46.449025
1225,49.965951
1226,44.816139
1227,49.438132
1228,50.532248
1229,46.069089
1230,40.025925
1231,41.029243
1232,49.96675
1233,40.404533
1234,39.663229
1235,40.757801
1236,51.784138
1237,38.549911
1238,41.221974
1239,43.724793
1240,46.343903
1241,42.250315
1242,20.648296
1243,22.642187
1244,18.001645
1245,16.022351
1246,20.036743
1247,22.267992
1248,20.609209
1249,20.261457
1250,20.507692
1251,22.279194
1252,21.174013
1253,20.814113
1254,20.98945
1255,17.763978
1256,16.037889
1257,20.962462
1258,18.744846
1259,17.067858
1260,16.173342
1261,13.451709
1262,15.085792
1263,14.027939
1264,12.729792
1265,13.260755
1266,19.092917
1267,40.749548
1268,40.682064
1269,9.520607
1270,21.874366
1271,11.183288
1272,11.295312
1273,13.794402
1274,21.800592
1275,11.541788
1276,22.12976
1277,21.873529
1278,11.894183
1279,19.79474
1280,11.228608
1281,20.543575
1282,11.895408
1283,20.511566
1284,9.33329
1285,8.056624
1286,6.752196
1287,17.241706
1288,8.72568
1289,8.138054
1290,11.605126
1291,16.46337
1292,12.532401
1293,17.238902
1294,21.408157
1295,14.323997
1296,29.468104
1297,21.33671
1298,36.85575
1299,30.26276
1300,26.941155
1301,48.040209
1302,45.079253
1303,44.769956
1304,43.896377
1305,13.153443
1306,48.534681
1307,18.48626
1308,18.749923
1309,50.325689
1310,46.763329
1311,50.74413
1312,44.107015
1313,23.794856
1314,20.023046
1315,15.428519
1316,46.118928
1317,19.987374
1318,47.459001
1319,42.426632
1320,17.881554
1321,44.882758
1322,40.9575
1323,40.594349
1324,40.389486
1325,28.371608
1326,20.720029
1327,42.851516
1328,42.463628
1329,18.08217
1330,25.699318
1331,41.647823
1332,21.393896
1333,42.073842
1334,45.75242
1335,41.440937
1336,20.97796
1337,40.148512
1338,40.66801
1339,12.572017
1340,24.745097
1341,15.101221
1342,23.681866
1343,46.810408
1344,20.658904
1345,23.333295
1346,43.277158
1347,43.423634
1348,44.192232
1349,42.704274
1350,48.429792
1351,45.177796
1352,45.437407
1353,24.774546
1354,44.578347
1355,21.047551
1356,26.031624
1357,44.596667
1358,26.5857
1359,27.757133
1360,44.820385
1361,26.038408
1362,38.582698
1363,45.216515
1364,10.116425
1365,26.593482
1366,46.447875
1367,47.100583
1368,26.076237
1369,40.736312
1370,28.056672
1371,47.821074
1372,41.987597
1373,44.468982
1374,28.997331
1375,28.347816
1376,29.096381
1377,22.919323
1378,25.591198
1379,28.173636
1380,43.740121
1381,28.601356
1382,44.980583
1383,28.332442
1384,3.852939
1385,39.184571
1386,28.634431
1387,39.971637
1388,3.572664
1389,43.990588
1390,39.036463
1391,22.215271
1392,20.295249
1393,45.642884
1394,44.966162
1395,46.301073
1396,46.73129
1397,27.883452
1398,16.37717
1399,26.647933
1400,13.580411
1401,20.928969
1402,18.84966
1403,15.792685
1404,15.164657
1405,11.518457
1406,10.99239
1407,16.414809
1408,25.235448
1409,17.039368
1410,4.149618
1411,9.951256
1412,15.495421
1413,16.452049
1414,18.500181
1415,16.296309
1416,22.926467
1417,14.432073
1418,16.444461
1419,4.273873
1420,39.908999
1421,35.873431
1422,49.133621
1423,0.185766
1424,54.278434
1425,7.704226
1426,21.814539
1427,54.277663
1428,25.535753
1429,-7.897124
1430,24.741989
1431,55.928878
1432,32.503535
1433,41.964346
1434,-0.681069
1435,7.321971
1436,42.845538
1437,24.993097
1438,35.459525
1439,43.769457
1440,25.985411
1441,39.377575
1442,48.670039
1443,2.890428
1444,50.201678
1445,54.455236
1446,52.34993
1447,50.299466
1448,51.895897
1449,51.426376
1450,51.117111
1451,50.788793
1452,49.412245
1453,49.522865
1454,45.360186
1455,32.474779
1456,43.837046
1457,50.980341
1458,48.583008
1459,48.775926
1460,39.618591
1461,50.963478
1462,51.944759
1463,41.008679
1464,44.824096
1465,48.743284
1466,46.944837
1467,37.119028
1468,39.838136
1469,41.728436
1470,33.640999
1471,45.525273
1472,36.508364
1473,40.024205
1474,38.065352
1475,41.838203
1476,42.145563
1477,45.697876
1478,46.633188
1479,40.170002
1480,35.794591
1481,44.467706
1482,42.545027
1483,43.341014
1484,32.851059
1485,42.502626
1486,41.703958
1487,46.727953
1488,37.200695
1489,47.01343
1490,45.927236
1491,35.212065
1492,45.611375
1493,44.626424
1494,34.818897
1495,37.277927
1496,42.36036
1497,43.490707
1498,35.023586
1499,41.150464
1500,44.774793
1501,34.894763
1502,37.549169
1503,36.391272
1504,36.774499
1505,41.372298
1506,43.3324
1507,33.931768
1508,44.466187
1509,43.806847
1510,46.876629
1511,41.197625
1512,43.304895
1513,43.253427
1514,46.738258
1515,39.772131
1516,38.031631
1517,45.45893
1518,33.257357
1519,35.310899
1520,45.270526
1521,45.364646
1522,42.186246
1523,44.281659
1524,41.295418
1525,42.065495
1526,44.521572
1527,35.115337
1528,36.82272
1529,36.522233
1530,35.845674
1531,37.289227
1532,34.578114
1533,36.828936
1534,35.499861
1535,36.879608
1536,37.215655
1537,43.371621
1538,34.064662
1539,35.060657
1540,36.115425
1541,34.699805
1542,34.491154
1543,33.559046
1544,33.902686
1545,31.159916
1546,31.026893
1547,32.70489
1548,34.732353
1549,28.721359
1550,28.138005
1551,31.794574
1552,28.744514
1553,30.997781
1554,34.050734
1555,31.304487
1556,31.490887
1557,34.96627
1558,35.308205
1559,35.691781
1560,34.62955
1561,34.28227
1562,33.938925
1563,34.299605
1564,34.942244
1565,35.432241
1566,37.160231
1567,25.276507
1568,27.763189
1569,38.501265
1570,34.280625
1571,28.465181
1572,28.2953
1573,26.738746
1574,27.030807
1575,24.221382
1576,27.173802
1577,27.938582
1578,22.91744
1579,24.07383
1580,22.504506
1581,21.643757
1582,27.478972
1583,25.144133
1584,29.487728
1585,27.405951
1586,30.336417
1587,55.809008
1588,53.364768
1589,57.783868
1590,23.979848
1591,54.642983
1592,23.166022
1593,24.232545
1594,21.617523
1595,21.503597
1596,22.146539
1597,24.978131
1598,24.607729
1599,25.811024
1600,25.233308
1601,27.406827
1602,27.64281
1603,37.11996
1604,32.719687
1605,59.259952
1606,36.43618
1607,52.417471
1608,33.135119
1609,55.160566
1610,44.655309
1611,54.92006
1612,58.448249
1613,56.589791
1614,55.579405
1615,44.787652
1616,60.204789
1617,40.235527
1618,54.94017
1619,56.288769
1620,43.489972
1621,38.224936
1622,59.211226
1623,57.58105
1624,31.108691
1625,57.588734
1626,60.398825
1627,45.097235
1628,54.875548
1629,55.9787
1630,56.628022
1631,38.940981
1632,56.280277
1633,55.589027
1634,41.38907
1635,56.34335
1636,42.567938
1637,59.416412
1638,31.38688
1639,45.958598
1640,56.875535
1641,42.91251
1642,29.538517
1643,47.163134
1644,44.254394
1645,46.693244
1646,27.509031
1647,29.225443
1648,36.36303
1649,60.743407
1650,31.546389
1651,32.066372
1652,49.459951
1653,45.961273
1654,54.481696
1655,51.732541
1656,40.214471
1657,40.93429
1658,44.169551
1659,38.523984
1660,48.12723
1661,47.3175
1662,47.526549
1663,39.213524
1664,44.919209
1665,52.112952
1666,41.47403
1667,39.402958
1668,59.443754
1669,60.027866
1670,43.862738
1671,67.172447
1672,58.951856
1673,69.105423
1674,57.973142
1675,57.129725
1676,63.85268
1677,62.892514
1678,58.494675
1679,59.913242
1680,61.787457
1681,63.973552
1682,63.929669
1683,59.85497
1684,63.265137
1685,62.104725
1686,65.608867
1687,63.1199
1688,63.784387
1689,61.793897
1690,60.540834
1691,65.48562
1692,77.193644
1693,72.928137
1694,76.920188
1695,76.360017
1696,76.713054
1697,72.585812
1698,73.608446
1699,69.792402
1700,73.163562
1701,71.523286
1702,68.437156
1703,76.507371
1704,77.027995
1705,74.159903
1706,68.247613
1707,75.74335
1708,66.718893
1709,67.538342
1710,74.919085
1711,76.79927
1712,75.602374
1713,68.547096
1714,67.379234
1715,67.544024
1716,68.854354
1717,68.219666
1718,69.822214
1719,40.150569
1720,71.818876
1721,69.422841
1722,41.83355
1723,72.18905
1724,72.145105
1725,68.82187
1726,70.773495
1727,69.558322
1728,38.074691
1729,41.027966
1730,36.040212
1731,69.507969
1732,41.110375
1733,69.204625
1734,69.507722
1735,67.671617
1736,69.684498
1737,40.972547
1738,68.789589
1739,67.57868
1740,68.827157
1741,69.954812
1742,68.522905
1743,68.29565
1744,68.46587
1745,68.112359
1746,36.766165
1747,37.734231
1748,41.354217
1749,69.492674
1750,39.131836
1751,69.281384
1752,67.495656
1753,68.711964
1754,40.913495
1755,41.393549
1756,69.322878
1757,69.400771
1758,38.404489
1759,70.966396
1760,38.112446
1761,39.97174
1762,71.268441
1763,40.764427
1764,71.789767
1765,40.275909
1766,70.15735
1767,71.060039
1768,68.99721
1769,68.607583
1770,67.423177
1771,67.916908
1772,67.834671
1773,68.353855
1774,68.742496
1775,68.764615
1776,69.074944
1777,69.220438
1778,69.796126
1779,70.582697
1780,70.113022
1781,69.078165
1782,68.174724
1783,68.288515
1784,65.491079
1785,65.426567
1786,68.171218
1787,69.511122
1788,68.766221
1789,65.551706
1790,69.23096
1791,65.799355
1792,65.380305
1793,35.994361
1794,69.986164
1795,65.360234
1796,36.189691
1797,36.198189
1798,35.26714
1799,36.08451
1800,35.159303
1801,64.757542
1802,69.658488
1803,69.418917
1804,47.906212
1805,68.770465
1806,46.315118
1807,43.78091
1808,67.846293
1809,38.34658
1810,64.762364
1811,68.283355
1812,64.4519
1813,68.752286
1814,40.337258
1815,68.971949
1816,62.057841
1817,70.466555
1818,71.305581
1819,64.688638
1820,61.730884
1821,63.079567
1822,41.424887
1823,71.244791
1824,71.281358
1825,71.159983
1826,69.22138
1827,61.111073
1828,71.925141
1829,62.014782
1830,72.024567
1831,62.505992
1832,60.930765
1833,60.52977
1834,63.149728
1835,40.281165
1836,60.428067
1837,70.355446
1838,61.547884
1839,70.641003
1840,71.689917
1841,68.141011
1842,71.62401
1843,66.57955
1844,68.674412
1845,68.49617
1846,70.823863
1847,70.985336
1848,40.127625
1849,68.094583
1850,66.674941
1851,70.148655
1852,69.564761
1853,70.67638
1854,66.763854
1855,72.342679
1856,70.737935
1857,70.808362
1858,68.407132
1859,69.641848
1860,72.569293
1861,68.930322
1862,67.178066
1863,68.295791
1864,68.124636
1865,67.067106
1866,67.986089
1867,72.346548
1868,71.870459
